id,tweet,isVulgar,emoScore,label
6909,he still isn t sure about the gr wrong and this winter is start out way to warm famili children him cute life babyboy handsom ador beauti toddler bless son cutekidsclub myboy photoftheday instakid mobitog iphonex blacki,0,0,0
6910,proclaim rhyme with tame lame game aim name fame appli rhyme for iphon,0,0,0
6911,friday d just a shame that it is iphon releas day mean i am gona get absolut bum in work,0,1,0
6912,my phone has been just blank for the past two hour iphon,0,0,1
6913,you are a rotten appl appl i cancel my itun subscript and you delet all my music playlist bad even the list i ve had for year before i ever had a subscript aplesuck aplemus aplemusicsuck corporatehijack,1,0,1
6914,i love allah muslim subhanalah love iphon ipad iphonewalpap ipad apstor naturephotographi,0,0,0
6915,pleas buy sticker only   digit digit redbubl freelanc iphonecas iphon tshirt,0,0,0
6916,true blood adoro j sky iphonesia instagod folowm twegram photoftheday instagram iphon,0,0,0
6917,outfit of the day   godmorn otd scenekid girl chopper samsung selfportrait noser s,0,1,0
6918,anoth bles cheer and success day femal friend gratitud ipad iphon blackberri entrepreneur news,0,0,0
6919,just complet a run in digit digit thank for connect gps not samsung galaxi digit runkep,0,0,1
6920,qualiti appl armband band brand charger exercis iphon laugh live neopren qualiti wrist,0,0,0
6921,my internet can stream superhd netflix i can download a digit minut hd video in digit minut but i can not stream a digit digit minut apletv trailer,0,0,1
6922,can not wait to tri him out still have z digit compact and extrem super qualiti soni xperia,0,0,0
6923,new phone cover bear blue iphon case cover cute amaz bestbuy wot instadork,0,0,0
6924,one for scale and comedi valu paint oil portrait art gamer soni,0,0,0
6925,i will not ever buy a mac again appl has cross the line this time endofstori none replac part,0,0,1
6926,an iphon is the the only appl product i l ever own somuch,0,0,1
6927,beauti accessori for spring iphon rosegold sunglass shade fashionblog blogger twitter,0,0,0
6928,samsung phone cabl is the worst cabl in world like serious the whole fuck world samsung,0,0,1
6929,today is good day no smog iphon instagod me,0,0,0
6930,appl liter has the worst custom servic when your phone break and it is not your fault appl,0,0,1
6931,thank you digit rt iphoneart draw digit sketch on the iphon,0,0,0
6932,helow otd outfit appl iphon fashion style fun summer photo photography,0,0,0
6933,the only way i would get an iphon droid droid digit life appl siri lol bad,1,0,1
6934,found them d final america usa swedish fish swedishfish red tasti yay iphon inst,0,1,0
6935,rate this customis iphon iphon digit gold luxuri celeb fashion style xmax iwant beauti hot sexi monaco laugh a lot,0,0,0
6936,love word wordsofgod favorit iger ig er ig nesia picoftheday instagod instamod iphon,0,0,0
6937,  paulinaradeka wow just lost about digit digit photo apl shut the fuck up,0,0,1
6938,st stilt wandel natur netherland soni xperia muchlovefromd nederland mood mind photoftheday picoftheday filter place groet,0,0,0
6939,rt if you your wife husband so much it hurt and you have then on your lock screen and wallpap iphon,0,0,0
6940,samsung digit oldshol bartergek daddi blue white june daddi news sunday,0,0,0
6941,she love abit of facetim with daddi cute smile babi babygirl facetim iphone,0,0,0
6942,thank appl for delet everyth in my calendar when i updat my stupid comput macbok appl,0,0,1
6943,factiti rhyme with crus ruse vicious click rhyme for iphon,0,0,0
6944,you know what appl it suck that you can not updat the older ipad to the newer io because there are so mani ap i would love to download but can not because they are not compat and i ai n t fork out digit for a new one when this one is still good appl io digit,0,0,1
6945,playstat portabl slim playstat portabl pspslim soni game play black girl vicio,0,0,0
6946,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow { u digit,0,0,0
6947,shoutout to appl for delet everyth off my phone when i was just tri too updat so direct messag your number pleas,0,0,1
6948,sunset one minut ago   europ zeland samsung sunset brouwersdam via,0,1,0
6949,photo my bestfriend   love venic california iphon iphonesia,0,0,0
6950,hey guy look nokia digit saphirearteluxushandyphon money today life twitch birthday sale android window nokia samsung iphon phone smartphon motorola offer bestpric jul digit digit digit digit pm,0,0,0
6951,downsiz ipad digit go ipadmini ipad vl instagadget appl starbuck coffe,0,1,0
6952,the price for phone nowaday are like um yeah let me just cut off this arm for you just so i can have this phone   fuckthat sobul wrong appl iphon,0,0,1
6953,ifa digit samsung defiant on pure inov   pureinov whyihateapl,0,0,0
6954,first selfi on my new phone selfi iphon stripe smile,0,0,0
6955,green screen setup video photoftheday beauti produc live fashion videoproduct cute follow commerci iphon appl actor actress me iphonesia hollywood losangel picoftheday movi act startup startupvideo shotoniphon,0,0,0
6956,appl announc compani canot give away their product for contest huh how is it illeg if you buy it first,0,0,0
6957,because samsung is the futur laugh ilovemyjob proud samsung,0,1,0
6958,feel weaker mum give the dose of appl its a medicin digit me,0,0,0
6959,photo pretti bad wow lol it great iphon sky summer amaz appl cool,1,0,0
6960,just smile benefit smile worldcup porn miletinadam denizlid iphon jogaprael meandmyteam milf,0,0,0
6961,rt amani love peac digit iphon instagram iphoneon peac beauti niec ofmylif,0,0,0
6962,s digit  s digit clone is alreadi out android samsung galaxi galaxi digit flagship nextbigth smartphon mobil tech trend funni gadget innov googl comput artifici intellig iot upgrad nice beauti rumor note digit youtub,0,0,0
6963,we can not wait to get the verizon iphon appl itsaboutim,0,0,0
6964,i just that modest findconvers button of simplytwet for iphon,0,0,0
6965,do not bother phone me on my phone because it is pack up socal appl genius  ,0,0,1
6966,new youtub vid youtub subscrib daili vlog twitch game fun ps digit xbox soni game destini digit,0,0,0
6967,pandora ilovepandora iphon heart flower butterfli charm silver pink fantasi,0,0,0
6968,hi robot thank follow us instantunlock appl samsung iphon unlock nfb,0,0,0
6969,zapio athen greec follow me for more photo world travel nikon samsung,0,0,0
6970,ah it would appear that my digit rd iphon charger in the past year just shat itself life firstworldproblem appl,0,0,1
6971,look at me innoc cat instamod sad instadaili anim samsung muar malaysia slep,0,0,0
6972,new realyr v digit digit photoboth for iphon ipad date colleg soror pi,0,0,0
6973,lordsiva ap now in apstor iphon ipad indiana love mahashivaratri,0,0,0
6974,digit pcs exquisit squishi random charm in iphon strap toy decor free shop style sale today,0,0,0
6975,drandrew is still live ask your q s here download the shopinglist ap for iphon purchas or download the book here relationship date datingadvic,0,0,0
6976,my new friend now samsung note instalik gift white thank mom dad d,0,1,0
6977,appl prez talk about an entertainmentecosystem to see off its rival anoth good reason to,0,0,1
6978,earli christma present appl mac book pro sexay instamod instadaili ah,0,0,0
6979,do you nailpolish then you l love our nailpolish design iphon case look exact like,0,0,0
6980,googl bring search with my locat to safari on iphon digit digit i browser updat via,0,0,0
6981,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life novemb digit digit at digit,0,0,0
6982,its offici yay appl incom  s next iter iphon digit s   digit see   io digit goe live on digit th appl io digit oh my god,0,0,0
6983,what is next rt your appl watch can now tell if you are or sad from how you speak to it io,0,0,0
6984,mr princ sleep weniedog naptim doggi hotdog follow folowm folowback sleepi iphon,0,0,0
6985,rt checkout valentin arrow an addict shooter game vday ipad appl vday,0,0,0
6986,fatal okay mkx nintendo soni playstat sega nerd cute watch paint,0,0,0
6987,the kind of morn one would to wakeup to iphon iphon digit iphonesia iphoneonly,0,0,0
6988,through the look good luck wrong photographi selfi reflect chipotl bfs beautifulday iphone,0,0,0
6989,this night is the night california indesign appl color colombia cool costume,0,0,0
6990,blue stemit blue new home stori life art artphoto photo photographi imag imag follow soni sonylen sonyphoto sonyphotographi sonyphoto photof feedback top cool color color wow,0,0,0
6991,i need an appl devic or safari browser to watch their keynot thingi what a load of bullshit appl,0,0,1
6992,monkey and kitti iphon digit  s reblog kitti monkey iphon rock bestfriend hilari,0,0,0
6993,when my iphon now want to receiv text toanycameatonc iphoneproblem iphon,0,0,1
6994,plug my phone into the charger charg is not support with this accessori of cours iphon,0,0,1
6995,we are in love with appl io digit not happi w digit human resourc upgrade sync but it was worth it,0,0,0
6996,templ run digit game apstor appl losangel good day peopl game ap free io iphon,0,0,0
6997,pleas rt if you jesus god tech iphon ap faith is joy peac christ evangelist ufo femal,0,0,0
6998,i got anoth one picolag iphon hate on it appl watch your back karma is a bitch,0,0,0
6999,is it possibl to get a refund on and get stevejob back appl iphon digit io digit,0,0,0
7000,i will never get an i phone again i am so disappoint with this shirti fuckin phone appl,0,0,1
7001,i love plaid plaid flannel instap blackandwhit instamod iphon appl redplaid blondehai,0,0,0
7002,ok ok it is been a few week now i love the iphon digit gs i just love it iphon,0,0,0
7003,good night godnight swetdream girl bedroom bodi leg appl godtim present,0,0,0
7004,digit off code findgift digit via redbubl suicidesquad iphonecas iphon harleyquin tshirt,0,0,0
7005,take it up stemit up blue sky sun life photo photo photographi imag imag galleri art artphotographi soni sonylen sonynex sonyphoto sonyphotographi sonyphoto imag imag follow color color top colorchaleng wow,0,0,0
7006,facetim chat at night iphon facetim laugh girlfriend her godlok funni perfect,0,0,0
7007,hello there new mine samsung galaxi si galaxysi miomiomio kid hapines,0,1,0
7008,limit weekend sale new unlock samsung s digit digit gb g digit femal quad core digit mp camera smartphon tagfor,0,0,0
7009,there is an ipad mini come out i thought that was just the ipod touch,0,0,0
7010,why does this phone alway put if when i am say of infuri hateiphon,0,0,0
7011,just me or does io digit digit just suck more bug than the bug fix was meant to fix appl pleas fixit i just type this before screen show,0,0,1
7012,selfi a day keep the doctor away appl doctor selfi selfiesaturday oneaday smile,0,0,0
7013,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow femal n digit,0,0,0
7014,why is it so awkward to fill out an onlin form on an ipad gave up and got laptop out,0,0,1
7015,got my retent phone from smart excit much s digit samsung android gadgetfreak teki,0,0,0
